ativo;grid_search;tam_treino;evaluation;valor_real;valor_predito;diff;diffMod;perc_acerto
PETR4.SA.arff;Sim;35;RAE;7,2;7,58;-0,38;0,38;105,3
PETR4.SA.arff;Não;40;Nenhum;7,2;7,74;-0,54;0,54;107,47
PETR4.SA.arff;Sim;40;RRSE;7,2;7,57;-0,37;0,37;105,12
PETR4.SA.arff;Sim;40;COMBINED;7,2;7,57;-0,37;0,37;105,12
PETR4.SA.arff;Sim;40;RAE;7,2;7,84;-0,64;0,64;108,9
PETR4.SA.arff;Não;50;Nenhum;7,2;7,69;-0,49;0,49;106,74
PETR4.SA.arff;Sim;50;RRSE;7,2;7,55;-0,35;0,35;104,89
PETR4.SA.arff;Sim;50;COMBINED;7,2;7,55;-0,35;0,35;104,89
PETR4.SA.arff;Sim;50;RAE;7,2;7,56;-0,36;0,36;104,94
PETR4.SA.arff;Não;70;Nenhum;7,2;7,61;-0,41;0,41;105,64
PETR4.SA.arff;Sim;70;RRSE;7,2;7,57;-0,37;0,37;105,1
PETR4.SA.arff;Sim;70;COMBINED;7,2;7,57;-0,37;0,37;105,13
PETR4.SA.arff;Sim;70;RAE;7,2;7,49;-0,29;0,29;104,07
PETR4.SA.arff;Não;25;Nenhum;7,61;7,84;-0,23;0,23;103,04
PETR4.SA.arff;Sim;25;RRSE;7,61;7,84;-0,23;0,23;103,04
PETR4.SA.arff;Sim;25;COMBINED;7,61;7,84;-0,23;0,23;103,04
PETR4.SA.arff;Sim;25;RAE;7,61;7,84;-0,23;0,23;103,04
PETR4.SA.arff;Não;30;Nenhum;7,61;7,86;-0,25;0,25;103,24
PETR4.SA.arff;Sim;30;RRSE;7,61;7,75;-0,14;0,14;101,79
PETR4.SA.arff;Sim;30;COMBINED;7,61;7,86;-0,25;0,25;103,28
PETR4.SA.arff;Sim;30;RAE;7,61;7,75;-0,14;0,14;101,79
PETR4.SA.arff;Não;35;Nenhum;7,61;7,87;-0,26;0,26;103,45
PETR4.SA.arff;Sim;35;RRSE;7,61;7,8;-0,19;0,19;102,44
PETR4.SA.arff;Sim;35;COMBINED;7,61;7,8;-0,19;0,19;102,44
PETR4.SA.arff;Sim;35;RAE;7,61;7,78;-0,17;0,17;102,26
PETR4.SA.arff;Não;40;Nenhum;7,61;7,88;-0,27;0,27;103,53
PETR4.SA.arff;Sim;40;RRSE;7,61;7,82;-0,21;0,21;102,79
PETR4.SA.arff;Sim;40;COMBINED;7,61;7,82;-0,21;0,21;102,79
PETR4.SA.arff;Sim;40;RAE;7,61;7,77;-0,16;0,16;102,15
PETR4.SA.arff;Não;50;Nenhum;7,61;7,89;-0,28;0,28;103,68
PETR4.SA.arff;Sim;50;RRSE;7,61;7,89;-0,28;0,28;103,68
PETR4.SA.arff;Sim;50;COMBINED;7,61;7,81;-0,2;0,2;102,68
PETR4.SA.arff;Sim;50;RAE;7,61;7,83;-0,22;0,22;102,86
PETR4.SA.arff;Não;70;Nenhum;7,61;7,83;-0,22;0,22;102,86
PETR4.SA.arff;Sim;70;RRSE;7,61;7,98;-0,37;0,37;104,85
PETR4.SA.arff;Sim;70;COMBINED;7,61;7,94;-0,33;0,33;104,33
PETR4.SA.arff;Sim;70;RAE;7,61;7,94;-0,33;0,33;104,33
PETR4.SA.arff;Não;25;Nenhum;7,97;8,13;-0,16;0,16;102,04
PETR4.SA.arff;Sim;25;RRSE;7,97;8,09;-0,12;0,12;101,48
PETR4.SA.arff;Sim;25;COMBINED;7,97;8,13;-0,16;0,16;101,99
PETR4.SA.arff;Sim;25;RAE;7,97;8,18;-0,21;0,21;102,69
PETR4.SA.arff;Não;30;Nenhum;7,97;8,17;-0,2;0,2;102,46
PETR4.SA.arff;Sim;30;RRSE;7,97;8,15;-0,18;0,18;102,29
PETR4.SA.arff;Sim;30;COMBINED;7,97;8,09;-0,12;0,12;101,55
PETR4.SA.arff;Sim;30;RAE;7,97;8,09;-0,12;0,12;101,55
PETR4.SA.arff;Não;35;Nenhum;7,97;8,13;-0,16;0,16;101,95
PETR4.SA.arff;Sim;35;RRSE;7,97;8,2;-0,23;0,23;102,94
PETR4.SA.arff;Sim;35;COMBINED;7,97;8,22;-0,25;0,25;103,18
PETR4.SA.arff;Sim;35;RAE;7,97;8,25;-0,28;0,28;103,47
PETR4.SA.arff;Não;40;Nenhum;7,97;8,19;-0,22;0,22;102,77
PETR4.SA.arff;Sim;40;RRSE;7,97;8,27;-0,3;0,3;103,77
PETR4.SA.arff;Sim;40;COMBINED;7,97;8,25;-0,28;0,28;103,55
PETR4.SA.arff;Sim;40;RAE;7,97;8,43;-0,46;0,46;105,75
PETR4.SA.arff;Não;50;Nenhum;7,97;8,21;-0,24;0,24;103
PETR4.SA.arff;Sim;50;RRSE;7,97;8,21;-0,24;0,24;103
PETR4.SA.arff;Sim;50;COMBINED;7,97;8,08;-0,11;0,11;101,4
PETR4.SA.arff;Sim;50;RAE;7,97;8,25;-0,28;0,28;103,49
PETR4.SA.arff;Não;70;Nenhum;7,97;8,19;-0,22;0,22;102,73
PETR4.SA.arff;Sim;70;RRSE;7,97;8,2;-0,23;0,23;102,83
PETR4.SA.arff;Sim;70;COMBINED;7,97;8,15;-0,18;0,18;102,2
PETR4.SA.arff;Sim;70;RAE;7,97;8,19;-0,22;0,22;102,73
PETR4.SA.arff;Não;25;Nenhum;8,17;7,86;0,31;0,31;96,18
PETR4.SA.arff;Sim;25;RRSE;8,17;7,86;0,31;0,31;96,18
PETR4.SA.arff;Sim;25;COMBINED;8,17;7,86;0,31;0,31;96,18
PETR4.SA.arff;Sim;25;RAE;8,17;7,86;0,31;0,31;96,18
PETR4.SA.arff;Não;30;Nenhum;8,17;7,84;0,33;0,33;96,02
PETR4.SA.arff;Sim;30;RRSE;8,17;7,95;0,22;0,22;97,26
PETR4.SA.arff;Sim;30;COMBINED;8,17;7,91;0,26;0,26;96,85
PETR4.SA.arff;Sim;30;RAE;8,17;7,84;0,33;0,33;96,02
PETR4.SA.arff;Não;35;Nenhum;8,17;7,85;0,32;0,32;96,09
PETR4.SA.arff;Sim;35;RRSE;8,17;7,81;0,36;0,36;95,61
PETR4.SA.arff;Sim;35;COMBINED;8,17;7,82;0,35;0,35;95,75
PETR4.SA.arff;Sim;35;RAE;8,17;7,82;0,35;0,35;95,75
PETR4.SA.arff;Não;40;Nenhum;8,17;7,86;0,31;0,31;96,24
PETR4.SA.arff;Sim;40;RRSE;8,17;7,84;0,33;0,33;95,91
PETR4.SA.arff;Sim;40;COMBINED;8,17;7,81;0,36;0,36;95,57
PETR4.SA.arff;Sim;40;RAE;8,17;7,81;0,36;0,36;95,57
PETR4.SA.arff;Não;50;Nenhum;8,17;7,89;0,28;0,28;96,57
PETR4.SA.arff;Sim;50;RRSE;8,17;7,85;0,32;0,32;96,1
PETR4.SA.arff;Sim;50;COMBINED;8,17;7,85;0,32;0,32;96,1
PETR4.SA.arff;Sim;50;RAE;8,17;7,81;0,36;0,36;95,55
PETR4.SA.arff;Não;70;Nenhum;8,17;7,85;0,32;0,32;96,1
PETR4.SA.arff;Sim;70;RRSE;8,17;7,76;0,41;0,41;95,01
PETR4.SA.arff;Sim;70;COMBINED;8,17;7,76;0,41;0,41;95,01
PETR4.SA.arff;Sim;70;RAE;8,17;7,76;0,41;0,41;95,01
PETR4.SA.arff;Não;25;Nenhum;7,59;7,79;-0,2;0,2;102,59
PETR4.SA.arff;Sim;25;RRSE;7,59;7,68;-0,09;0,09;101,22
PETR4.SA.arff;Sim;25;COMBINED;7,59;7,68;-0,09;0,09;101,19
PETR4.SA.arff;Sim;25;RAE;7,59;7,68;-0,09;0,09;101,19
PETR4.SA.arff;Não;30;Nenhum;7,59;7,81;-0,22;0,22;102,83
PETR4.SA.arff;Sim;30;RRSE;7,59;7,69;-0,1;0,1;101,33
PETR4.SA.arff;Sim;30;COMBINED;7,59;7,69;-0,1;0,1;101,32
PETR4.SA.arff;Sim;30;RAE;7,59;7,69;-0,1;0,1;101,32
PETR4.SA.arff;Não;35;Nenhum;7,59;7,8;-0,21;0,21;102,83
PETR4.SA.arff;Sim;35;RRSE;7,59;7,72;-0,13;0,13;101,77
PETR4.SA.arff;Sim;35;COMBINED;7,59;7,61;-0,02;0,02;100,32
PETR4.SA.arff;Sim;35;RAE;7,59;7,72;-0,13;0,13;101,68
PETR4.SA.arff;Não;40;Nenhum;7,59;7,82;-0,23;0,23;102,99
PETR4.SA.arff;Sim;40;RRSE;7,59;7,69;-0,1;0,1;101,35
PETR4.SA.arff;Sim;40;COMBINED;7,59;7,69;-0,1;0,1;101,35
PETR4.SA.arff;Sim;40;RAE;7,59;7,69;-0,1;0,1;101,35
PETR4.SA.arff;Não;50;Nenhum;7,59;7,81;-0,22;0,22;102,94
PETR4.SA.arff;Sim;50;RRSE;7,59;7,72;-0,13;0,13;101,76
PETR4.SA.arff;Sim;50;COMBINED;7,59;7,81;-0,22;0,22;102,94
PETR4.SA.arff;Sim;50;RAE;7,59;7,81;-0,22;0,22;102,94
PETR4.SA.arff;Não;70;Nenhum;7,59;7,79;-0,2;0,2;102,67
PETR4.SA.arff;Sim;70;RRSE;7,59;7,79;-0,2;0,2;102,62
PETR4.SA.arff;Sim;70;COMBINED;7,59;7,78;-0,19;0,19;102,47
PETR4.SA.arff;Sim;70;RAE;7,59;7,78;-0,19;0,19;102,47
